
============  19-07-25 14:40:04  ==============
07-25 14:40:13.499   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:40:13.499   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0
07-25 14:40:13.499   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0
07-25 14:40:13.499   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0,2,"000000",0
07-25 14:40:13.499   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:40:13.499   601   771 D use-Rlog/RLOG-RILC: [0] [0028]< OPERATOR {(null),(null),000000}
07-25 14:40:13.499   601   771 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:40:13.499   601   771 I use-Rlog/RLOG-RILC: [0] -->CommandThread [771] free one command
07-25 14:40:13.499   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:40:13.499   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:40:13.499   601   772 D use-Rlog/RLOG-RILC: [0] PCB request code 21 token 29
07-25 14:40:13.499   601   772 D use-Rlog/RLOG-RILC: [0] [0029]> DATA_REGISTRATION_STATE 
07-25 14:40:13.499   601   772 D use-Rlog/RLOG-RIL: [0] onRequest: DATA_REGISTRATION_STATE sState=3
07-25 14:40:13.499   601   772 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:40:13.499   601   772 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:40:13.499   601   772 D use-Rlog/RLOG-RIL: [0] ssda mode: fdd-csfb
07-25 14:40:13.499   601   772 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CEREG?
07-25 14:40:13.499   704   704 D RILJ    : [0][3678]> VOICE_REGISTRATION_STATE
07-25 14:40:13.499   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+CEREG: 2,8,"0000","00000000",0
07-25 14:40:13.499   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:40:13.499   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CEREG: 2,8,"0000","00000000",0
07-25 14:40:13.499   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:40:13.499   601   772 D use-Rlog/RLOG-RILC: [0] [0029]< DATA_REGISTRATION_STATE {10,0,0,1,(null),3}
07-25 14:40:13.499   601   772 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:40:13.499   601   772 I use-Rlog/RLOG-RILC: [0] -->CommandThread [772] free one command
07-25 14:40:13.499   704   704 D RILJ    : [0][3679]> QUERY_NETWORK_SELECTION_MODE
07-25 14:40:13.499   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:40:13.499   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:40:13.499   601   771 D use-Rlog/RLOG-RILC: [0] PCB request code 20 token 30
07-25 14:40:13.499   601   771 D use-Rlog/RLOG-RILC: [0] [0030]> VOICE_REGISTRATION_STATE 
07-25 14:40:13.499   601   771 D use-Rlog/RLOG-RIL: [0] onRequest: VOICE_REGISTRATION_STATE sState=3
07-25 14:40:13.499   601   771 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:40:13.499   601   771 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:40:13.499   601   771 D use-Rlog/RLOG-RIL: [0] ssda mode: fdd-csfb
07-25 14:40:13.499   601   771 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CREG?
07-25 14:40:13.499   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+CREG: 2,8,"FFFE","00000000",0
07-25 14:40:13.499   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:40:13.499   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CREG: 2,8,"FFFE","00000000",0
07-25 14:40:13.499   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:40:13.499   601   771 D use-Rlog/RLOG-RILC: [0] [0030]< VOICE_REGISTRATION_STATE {10,fffe,0,1,(null),(null),(null),0,(null),(null),(null),(null),(null),(null),(null)}
07-25 14:40:13.499   601   771 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:40:13.499   601   771 I use-Rlog/RLOG-RILC: [0] -->CommandThread [771] free one command
07-25 14:40:13.509   704   704 D RILJ    : SPRDRILOPERATOR
07-25 14:40:13.509   704   704 D RILJ    : [0][3680]> OPERATOR
07-25 14:40:13.509   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:40:13.509   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:40:13.509   601   772 D use-Rlog/RLOG-RILC: [0] PCB request code 45 token 31
07-25 14:40:13.509   601   772 D use-Rlog/RLOG-RILC: [0] [0031]> QUERY_NETWORK_SELECTION_MODE 
07-25 14:40:13.509   601   772 D use-Rlog/RLOG-RIL: [0] onRequest: QUERY_NETWORK_SELECTION_MODE sState=3
07-25 14:40:13.509   601   772 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:40:13.509   601   772 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:40:13.509   601   772 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+COPS?
07-25 14:40:13.509   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+COPS: 0,2,"000000",0
07-25 14:40:13.509   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:40:13.509   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0,2,"000000",0
07-25 14:40:13.509   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:40:13.509   601   772 D use-Rlog/RLOG-RILC: [0] [0031]< QUERY_NETWORK_SELECTION_MODE {0}
07-25 14:40:13.509   601   772 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:40:13.509   601   772 I use-Rlog/RLOG-RILC: [0] -->CommandThread [772] free one command
07-25 14:40:13.509   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:40:13.509   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:40:13.509   601   771 D use-Rlog/RLOG-RILC: [0] PCB request code 22 token 32
07-25 14:40:13.509   601   771 D use-Rlog/RLOG-RILC: [0] [0032]> OPERATOR 
07-25 14:40:13.509   601   771 D use-Rlog/RLOG-RIL: [0] onRequest: OPERATOR sState=3
07-25 14:40:13.509   704   704 D RILJ    : [0][3681]> DATA_REGISTRATION_STATE
07-25 14:40:13.509   601   771 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:40:13.509   601   771 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:40:13.509   601   771 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+COPS=3,0;+COPS?;+COPS=3,1;+COPS?;+COPS=3,2;+COPS?
07-25 14:40:13.509   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+COPS: 0
07-25 14:40:13.509   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+COPS: 0
07-25 14:40:13.509   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+COPS: 0,2,"000000",0
07-25 14:40:13.509   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:40:13.509   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0
07-25 14:40:13.509   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0
07-25 14:40:13.509   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0,2,"000000",0
07-25 14:40:13.509   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:40:13.509   601   771 D use-Rlog/RLOG-RILC: [0] [0032]< OPERATOR {(null),(null),000000}
07-25 14:40:13.509   601   771 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:40:13.509   601   771 I use-Rlog/RLOG-RILC: [0] -->CommandThread [771] free one command
07-25 14:40:13.519   982   982 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:40:13.519   982   982 D TelephonyManager: /proc/cmdline=
07-25 14:40:13.519   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:40:13.519   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RILC: [0] PCB request code 21 token 33
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RILC: [0] [0033]> DATA_REGISTRATION_STATE 
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RIL: [0] onRequest: DATA_REGISTRATION_STATE sState=3
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RIL: [0] ssda mode: fdd-csfb
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CEREG?
07-25 14:40:13.519   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+CEREG: 2,8,"0000","00000000",0
07-25 14:40:13.519   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:40:13.519   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CEREG: 2,8,"0000","00000000",0
07-25 14:40:13.519   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RILC: [0] [0033]< DATA_REGISTRATION_STATE {10,0,0,1,(null),3}
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:40:13.519   601   772 I use-Rlog/RLOG-RILC: [0] -->CommandThread [772] free one command
07-25 14:40:13.519   704   704 D RILJ    : [0][3682]> VOICE_REGISTRATION_STATE
07-25 14:40:13.519   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:40:13.519   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RILC: [0] PCB request code 20 token 34
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RILC: [0] [0034]> VOICE_REGISTRATION_STATE 
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RIL: [0] onRequest: VOICE_REGISTRATION_STATE sState=3
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RIL: [0] ssda mode: fdd-csfb
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CREG?
07-25 14:40:13.519   704   704 D RILJ    : [0][3683]> QUERY_NETWORK_SELECTION_MODE
07-25 14:40:13.519   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+CREG: 2,8,"FFFE","00000000",0
07-25 14:40:13.519   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:40:13.519   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CREG: 2,8,"FFFE","00000000",0
07-25 14:40:13.519   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RILC: [0] [0034]< VOICE_REGISTRATION_STATE {10,fffe,0,1,(null),(null),(null),0,(null),(null),(null),(null),(null),(null),(null)}
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:40:13.519   601   771 I use-Rlog/RLOG-RILC: [0] -->CommandThread [771] free one command
07-25 14:40:13.519   704   704 D UiccController: [0]Received EVENT_ICC_STATUS_CHANGED, calling getIccCardStatus
07-25 14:40:13.519   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:40:13.519   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RILC: [0] PCB request code 45 token 35
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RILC: [0] [0035]> QUERY_NETWORK_SELECTION_MODE 
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RIL: [0] onRequest: QUERY_NETWORK_SELECTION_MODE sState=3
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+COPS?
07-25 14:40:13.519   704   704 D RILJ    : [0][3684]> GET_SIM_STATUS
07-25 14:40:13.519   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+COPS: 0,2,"000000",0
07-25 14:40:13.519   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:40:13.519   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0,2,"000000",0
07-25 14:40:13.519   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RILC: [0] [0035]< QUERY_NETWORK_SELECTION_MODE {0}
07-25 14:40:13.519   601   772 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:40:13.519   601   772 I use-Rlog/RLOG-RILC: [0] -->CommandThread [772] free one command
07-25 14:40:13.519   704   704 D UiccController: [0]Received EVENT_ICC_STATUS_CHANGED, calling getIccCardStatus
07-25 14:40:13.519   704   704 D RILJ    : [0][3685]> GET_SIM_STATUS
07-25 14:40:13.519   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:40:13.519   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RILC: [0] PCB request code 1 token 36
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RILC: [0] [0036]> GET_SIM_STATUS 
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RIL: [0] onRequest: GET_SIM_STATUS sState=3
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CPIN?
07-25 14:40:13.519   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+CME ERROR: 10
07-25 14:40:13.519   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CME ERROR: 10
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-RIL: [0] setHasSim hasSim = 0
07-25 14:40:13.519   601   771 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
07-25 14:40:13.529   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:40:13.529   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+EUICC: 2,1,255
07-25 14:40:13.529   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:40:13.529   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 2,1,255
07-25 14:40:13.529   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:40:13.529   601   771 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 2,1,255
07-25 14:40:13.529   601   771 D use-Rlog/RLOG-RIL: [0] app type 0
07-25 14:40:13.529   601   771 D use-Rlog/RLOG-RILC: [0] [0036]< GET_SIM_STATUS {}
07-25 14:40:13.529   601   771 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:40:13.529   601   771 I use-Rlog/RLOG-RILC: [0] -->CommandThread [771] free one command
07-25 14:40:13.529   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:40:13.529   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-RILC: [0] PCB request code 1 token 37
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-RILC: [0] [0037]> GET_SIM_STATUS 
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-RIL: [0] onRequest: GET_SIM_STATUS sState=3
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CPIN?
07-25 14:40:13.529   704   704 D PhoneBase: mImsIntentReceiver: action com.android.ims.IMS_SERVICE_UP
07-25 14:40:13.529   704   704 D PhoneBase: mImsIntentReceiver: extraPhoneId = 0
07-25 14:40:13.529   704   704 D PhoneBase: updateImsPhone mImsServiceReady=true
07-25 14:40:13.529   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+CME ERROR: 10
07-25 14:40:13.529   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CME ERROR: 10
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-RIL: [0] setHasSim hasSim = 0
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
07-25 14:40:13.529   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+EUICC: 2,1,255
07-25 14:40:13.529   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:40:13.529   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 2,1,255
07-25 14:40:13.529   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 2,1,255
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-RIL: [0] app type 0
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-RILC: [0] [0037]< GET_SIM_STATUS {}
07-25 14:40:13.529   601   772 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:40:13.529   601   772 I use-Rlog/RLOG-RILC: [0] -->CommandThread [772] free one command
07-25 14:40:13.529   704   768 D RILJ    : after responseOperatorString():response[0]000000response[1]=000000response[2]=000000
07-25 14:40:13.529   704   768 D RILJ    : [0][3662]< OPERATOR {000000, 000000, 000000}
07-25 14:40:13.529   704   768 D RILJ    : [0]SprdRIL:processSolicited: [3662]< send result: 6
07-25 14:40:13.529   704   768 D RILJ    : [0][3663]< DATA_REGISTRATION_STATE {10, 0, 0, 1, null, 3}
07-25 14:40:13.529   704   768 D RILJ    : [0][3664]< VOICE_REGISTRATION_STATE {10, fffe, 0, 1, null, null, null, 0, null, null, null, null, null, null, null}
07-25 14:40:13.529   704   768 D RILJ    : [0][3665]< QUERY_NETWORK_SELECTION_MODE {0}
07-25 14:40:13.529   704   768 D RILJ    : [0][3666]< GET_SIM_STATUS IccCardState {CARDSTATE_ABSENT,PINSTATE_UNKNOWN,num_apps=0,gsm_id=8,cdma_id=8,ims_id=8}
07-25 14:40:13.529   704   768 D RILJ    : [0]responseCallListEx: num=0 mEmergencyCallbackModeRegistrant=null mTestingEmergencyCall=false
07-25 14:40:13.529   704   768 D RILJ    : [0][3667]< RIL_REQUEST_GET_IMS_CURRENT_CALLS []
07-25 14:40:13.529   704   768 D RILJ    : [0]SprdRIL:processSolicited: [3667]< send result: 1
07-25 14:40:13.529   704   768 D RILJ    : [0][3668]< RIL_REQUEST_IMS_REGISTRATION_STATE {2, 0, 0, -1}
07-25 14:40:13.529   704   768 D RILJ    : [0][3669]< RIL_REQUEST_VOICE_RADIO_TECH {3}
07-25 14:40:13.529   704   768 D RilRequest: [3670]< RIL_REQUEST_CDMA_GET_SUBSCRIPTION_SOURCE error: com.android.internal.telephony.CommandException: GENERIC_FAILURE
07-25 14:40:13.529   704   768 D RILJ    : [0][3671]< GET_SIM_STATUS IccCardState {CARDSTATE_ABSENT,PINSTATE_UNKNOWN,num_apps=0,gsm_id=8,cdma_id=8,ims_id=8}
07-25 14:40:13.529   704   768 D RILJ    : sprdRil before responseOperatorString():response[0]= null response[1]= null response[2]= 000000
07-25 14:40:13.549   704   704 D TelephonyTester: register for intent action=com.android.internal.telephony.imsphone.action_detached
07-25 14:40:13.549   704   704 D TelephonyTester: register for intent action=com.android.internal.telephony.imsphone.action_attached
07-25 14:40:13.549   704   704 D PhoneBase: mDoesRilSendMultipleCallRing=true
07-25 14:40:13.549   704   704 D PhoneBase: mCallRingDelay=3000
07-25 14:40:13.549   704   768 D RILJ    : after responseOperatorString():response[0]000000response[1]=000000response[2]=000000
07-25 14:40:13.549   704   768 D RILJ    : [0][3672]< OPERATOR {000000, 000000, 000000}
07-25 14:40:13.559   704   768 D RILJ    : [0]SprdRIL:processSolicited: [3672]< send result: 6
07-25 14:40:13.559   704   768 D RILJ    : [0][3673]< DATA_REGISTRATION_STATE {10, 0, 0, 1, null, 3}
07-25 14:40:13.559   704   768 D RILJ    : [0][3674]< VOICE_REGISTRATION_STATE {10, fffe, 0, 1, null, null, null, 0, null, null, null, null, null, null, null}
07-25 14:40:13.559   704   768 D RILJ    : [0][3675]< QUERY_NETWORK_SELECTION_MODE {0}
07-25 14:40:13.559   704   768 D RILJ    : sprdRil before responseOperatorString():response[0]= null response[1]= null response[2]= 000000
07-25 14:40:13.559   969   969 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:40:13.559   969   969 D TelephonyManager: /proc/cmdline=
07-25 14:40:13.579   704   768 D RILJ    : after responseOperatorString():response[0]000000response[1]=000000response[2]=000000
07-25 14:40:13.579   704   768 D RILJ    : [0][3676]< OPERATOR {000000, 000000, 000000}
07-25 14:40:13.579   704   768 D RILJ    : [0]SprdRIL:processSolicited: [3676]< send result: 6
07-25 14:40:13.579   704   768 D RILJ    : [0][3677]< DATA_REGISTRATION_STATE {10, 0, 0, 1, null, 3}
07-25 14:40:13.579   704   768 D RILJ    : [0][3678]< VOICE_REGISTRATION_STATE {10, fffe, 0, 1, null, null, null, 0, null, null, null, null, null, null, null}
07-25 14:40:13.579   704   768 D RILJ    : [0][3679]< QUERY_NETWORK_SELECTION_MODE {0}
07-25 14:40:13.579   704   768 D RILJ    : sprdRil before responseOperatorString():response[0]= null response[1]= null response[2]= 000000
07-25 14:40:13.589   704   704 D PHONE   : [ServiceState] setNullState=3
07-25 14:40:13.589   704   704 D VolteSST: [VolteSST-0] notifyDataRegStateRilRadioTechnologyChanged: drs=3 rat=0
07-25 14:40:13.589   704   704 D PhoneFactory: setSystemProperty >>>>>>  value = Unknown
07-25 14:40:13.589   704   998 D ImsPhoneCallTracker: [ImsPhoneCallTracker] getImsService,mImsManager=null
07-25 14:40:13.589   704   998 D GsmCallTracker: setImsManager mImsManager = com.android.ims.ImsManager@4185d850
07-25 14:40:13.589   704   704 D PHONE   : [ServiceState] setDataRegState=3
07-25 14:40:13.589   704   704 D PHONE   : [ServiceState] setDataRadioTechnology=0
07-25 14:40:13.589   704   704 D ImsPhone: updateDataServiceState: defSs = 3 3 home null null null  Unknown Unknown CSS not supported -1 -1 RoamInd=-1 DefRoamInd=-1 EmergOnly=false mImsRegistration = false mSrvccState = -1 imsSs = 3 3 home null null null  Unknown Unknown CSS not supported -1 -1 RoamInd=-1 DefRoamInd=-1 EmergOnly=false mImsRegistration = false mSrvccState = -1
07-25 14:40:13.589   704   704 D CallManager: registerPhone(ImsPhone Handler (com.android.internal.telephony.imsphone.ImsPhone) {418ba7f0})
07-25 14:40:13.589   704   704 E SprdPhoneBase: Error! registerForHandoverStateChanged() in SprdPhoneBase should not be called
07-25 14:40:13.589   704   704 E SprdPhoneBase: Error! registerForNewRingingVideoCall() in SprdPhoneBase should not be called
07-25 14:40:13.589   704   704 E SprdPhoneBase: Error! registerForPreciseVideoCallStateChanged() in SprdPhoneBase should not be called
07-25 14:40:13.589   704   704 E SprdPhoneBase: Error! registerForVideoCallDisconnect() in SprdPhoneBase should not be called
07-25 14:40:13.589   704   704 E SprdPhoneBase: Error! registerForVideoCallFallBack() in SprdPhoneBase should not be called
07-25 14:40:13.589   704   704 E SprdPhoneBase: Error! registerForVideoCallFail() in SprdPhoneBase should not be called
07-25 14:40:13.589   704   704 E SprdPhoneBase: Error! registerForVideoCallCodec() in SprdPhoneBase should not be called
07-25 14:40:13.589   704   704 E SprdPhoneBase: Error! registerForMTCallStateChanged() in SprdPhoneBase should not be called
07-25 14:40:13.589   704   998 D ImsManager: registrationFeatureCapabilityChanged :: serviceClass=1
07-25 14:40:13.589   704   998 D ImsPhoneCallTracker: [ImsPhoneCallTracker] onFeatureCapabilityChanged: VoLTE:true ViLTE:true VoWiFi:false ViWiFi:false UTLTE:false UTWiFi:false 
07-25 14:40:13.589   704   998 D ImsPhoneCallTracker: [ImsPhoneCallTracker] onFeatureCapabilityChanged: isVolteEnabled=true, isVideoCallEnabled=true, isVowifiEnabled=false, isUtEnabled=false
